Time,In/Temperature (BMS ECM/Power Limits),road_slope,In/Specific Consumption Avg (BMS Monitor),In/Energy (BMS Monitor),In/Desired Velocity (Vehicle Monitor),In/Actual Velocity (Vehicle Monitor),In/Distance (Vehicle Monitor),In/Range (BMS Monitor),In/Voltage (BMS Monitor),In/Current (BMS Monitor),In/Power (BMS Monitor),In/SoC (BMS Monitor)
383,293.3123078,251,21.44687721,37.70510881,53.43000031,53.75916049,4.354160398,175.8069878,478.5009499,-13.64047906,-6.526982189,78.52632954
384,293.3121356,250.1818182,21.4225945,37.70296844,53.52181695,53.69519674,4.369087065,175.9962755,478.6582231,-12.31978198,-5.896964952,78.52240061
385,293.3119654,248,21.39770575,37.70086927,53.25999832,53.61851453,4.383979252,176.1911754,477.6947446,-20.22076831,-9.659354756,78.51854725
386,293.3122365,248,21.40228389,37.6974677,53.94636258,54.06629294,4.398934982,176.137593,477.5372525,-21.4743978,-10.25482493,78.51230305
387,293.3124434,248,21.40287702,37.69421704,54.19999695,54.43365718,4.414001008,176.1175239,477.2855543,-23.50497453,-11.2185848,78.50633577
388,293.3127914,248,21.41023743,37.69063926,54.81999969,54.92511224,4.429194185,176.0402676,477.5437819,-21.33604549,-10.18889586,78.49976785
389,293.3129841,243,21.40892616,37.68742233,54.98999786,55.24866462,4.444491547,176.0360237,477.2171225,-23.98381829,-11.44548875,78.49386228
390,293.3135717,243,21.42604139,37.68335576,55.65666389,55.91202675,4.459920858,175.8764257,476.3786743,-30.83230934,-14.68785465,78.48639677
391,293.3145114,243,21.45619875,37.67865046,56.722727,56.7942096,4.475582102,175.607296,476.8384667,-26.9913599,-12.87051867,78.47775846
392,293.3149665,243,21.46557363,37.67482906,57.06333288,57.30030707,4.491429888,175.5127988,476.9765737,-25.80777147,-12.30970241,78.47074272
393,293.3154497,243,21.47550912,37.67094846,57.65799789,57.81603898,4.507421824,175.4135292,477.2077392,-23.85772713,-11.38509203,78.46361814
394,293.315709,243,21.47414414,37.66755103,57.94571249,58.12790987,4.523529393,175.4088581,477.5541898,-20.96489426,-10.01187309,78.4573805
395,293.3158017,242,21.46343234,37.66456467,58.10249805,58.2766382,4.539700674,175.4824861,477.9111643,-17.99046032,-8.597841838,78.45189748
396,293.3157443,242,21.443382,37.66200324,58.08999825,58.27229195,4.55589053,175.6346235,478.1538901,-15.96131745,-7.631966029,78.44719458
397,293.3156269,242,21.41934967,37.65963313,58.0159996,58.20074911,4.572067479,175.8206188,478.1758243,-15.75128082,-7.531881691,78.44284289
398,293.3155533,241,21.39854211,37.65712643,57.97999954,58.1787616,4.588227612,175.9798693,477.8413724,-18.47199659,-8.826684199,78.43824035
399,293.3155975,241,21.38539156,37.65427048,58.16999817,58.28006929,4.604403727,176.0747302,477.9194557,-17.79398259,-8.504090475,78.43299648
400,293.3155154,241,21.36408723,37.65179282,58.1533326,58.24604189,4.620592553,176.2387151,478.3506169,-14.21541951,-6.799954693,78.42844712
401,293.3153391,239,21.33614896,37.64963678,57.91999817,58.09951156,4.636748033,176.4593829,478.0582177,-16.59440837,-7.93309329,78.42448825
402,293.3153232,239,21.3197857,37.64695375,58.04999848,58.14133145,4.652891491,176.5822334,477.9161853,-17.72966127,-8.473292079,78.41956167
403,293.3153035,239,21.30325071,37.64428151,58.07999802,58.17856772,4.669046771,176.7067478,477.8925203,-17.89110289,-8.550024253,78.41465483
404,293.3152893,240,21.28710923,37.64159354,58.14999771,58.22061207,4.685214423,176.8281129,477.980822,-17.13108193,-8.188328624,78.40971903
405,293.3152419,240,21.2689325,37.6390055,58.12999725,58.22685589,4.70138665,176.9670645,477.8943432,-17.81039046,-8.511484852,78.40496665
406,293.3152565,240.2727273,21.25470239,37.63623489,58.22090878,58.29726104,4.717569482,177.0725094,477.7799019,-18.71753116,-8.9428602,78.39987898
407,293.3152569,241,21.2395281,37.63350888,58.32999802,58.35040841,4.733774494,177.1861819,478.1222331,-15.86689665,-7.58631606,78.39487311
408,293.3151259,241,21.21591061,37.63119104,58.16199798,58.25936216,4.749969171,177.3725,478.0532483,-16.40558418,-7.842742806,78.39061669
409,293.3150533,241,21.19649397,37.62868341,58.20999908,58.23648526,4.766150659,177.5231482,478.1647056,-15.45727327,-7.391122521,78.38601173
410,293.3148784,240,21.17001103,37.62652454,58.0679985,58.09070437,4.782310738,177.7350257,478.4983882,-12.68483093,-6.069671154,78.38204715
411,293.3146249,240,21.13754013,37.62467407,57.77999878,57.83768692,4.798411619,177.9993028,478.4975494,-12.66860408,-6.061896008,78.37864889
412,293.3144365,240,21.11073218,37.62257453,57.59999847,57.67696175,4.814450333,178.215394,478.0501297,-16.32363552,-7.803516078,78.3747932
413,293.3143446,237,21.09101502,37.62014482,57.69999695,57.63573282,4.830471313,178.3704804,478.482638,-12.73481469,-6.093387725,78.37033109
414,293.3140674,237,21.05737277,37.61840708,57.29999924,57.34781811,4.846441083,178.6472011,478.5256522,-12.35917689,-5.914183181,78.36713975
415,293.3138423,237,21.02879646,37.61644827,57.14545198,57.14302684,4.862341895,178.8806523,478.4478504,-12.9748291,-6.207779091,78.36354235
416,293.3136446,231,21.0027022,37.61438886,56.94499779,56.97745027,4.878188413,179.0930924,478.143226,-15.45539659,-7.389893184,78.35976019
417,293.3136118,231,20.98811136,37.611779,56.98090779,57.01330361,4.89401466,179.2051622,477.606322,-19.84022108,-9.475815019,78.35496702
418,293.3137626,231,20.98388089,37.60865638,57.26999919,57.23462669,4.909882391,179.2264099,477.5550581,-20.22320131,-9.657692078,78.34923205
419,293.3136514,231,20.95649868,37.60692946,57.41333262,56.91061037,4.925782822,179.4523505,480.7624047,11.05782622,5.316187125,78.34606037
420,293.313665,231,20.88764314,37.61059696,55.31142643,54.21174846,4.941281608,180.0614684,482.889504,42.25718992,20.40555348,78.35279612
421,293.3140815,231,20.82017339,37.61572659,50.92099876,50.62396672,4.955774713,180.6696126,480.9022935,12.91950636,6.213020239,78.36221698
422,293.3136662,233,20.764476,37.61703643,49.47399978,49.06205363,4.969612032,181.160538,480.5148718,7.193019327,3.45635276,78.36462252
423,293.3132256,233,20.71426642,37.61748969,48.05727282,47.92234514,4.983055029,181.6018435,479.3267807,-5.756272989,-2.759135801,78.36545494
424,293.3128449,233,20.68110229,37.61640018,47.72199936,47.59512801,4.996313951,181.8877913,478.7431721,-10.54414476,-5.047937311,78.36345404
425,293.3125315,236,20.65670697,37.61489158,47.70999908,47.42001431,5.009517739,182.0952954,479.2286973,-6.530781337,-3.129737832,78.36068345
426,293.3120898,236,20.61413935,37.61432538,47.05545218,46.79364854,5.02260893,182.4685704,479.7263966,-2.429057578,-1.165283039,78.35964359
427,293.3116353,236,20.56707604,37.61434212,46.32999802,45.87365824,5.035495985,182.8861917,480.3720671,5.152826287,2.475273815,78.35967435
428,293.3111889,238,20.51968619,37.61498812,44.93999863,44.62066815,5.048054128,183.3117123,480.0835986,0.896286753,0.43029257,78.36086074
429,293.3107465,238,20.47407435,37.61550784,44.04000092,43.41267453,5.060304309,183.7226299,480.7001992,9.952392195,4.78411691,78.36181522
430,293.3103496,238,20.428405,37.61692467,42.14399948,41.65086796,5.072109418,184.1402922,480.4650985,6.463542458,3.105506564,78.36441727
431,293.309933,237,20.38539066,37.61805869,40.71999741,40.02092775,5.083466718,184.5344017,480.7511838,10.64547651,5.117825432,78.36649992
432,293.3095482,237,20.34371219,37.61960004,38.68299751,38.04799872,5.094304533,184.9200366,480.6172491,8.641595001,4.153299617,78.36933061
433,293.3091611,237,20.30445678,37.62108256,36.90999985,36.03185807,5.104611416,185.2848513,480.9094225,12.90531719,6.206288639,78.37205323
434,293.3087981,237,20.2673575,37.62279958,34.38000107,33.70700071,5.114280169,185.632486,480.5563494,7.674908119,3.688225828,78.37520648
435,293.3083745,237,20.23424332,37.62378836,32.61999893,31.94292482,5.123393063,185.941168,480.4110824,5.51665616,2.650262757,78.37702233
436,293.3079352,237,20.20394532,37.624389,30.98999977,30.46299566,5.132045624,186.2229797,480.1176318,1.187858484,0.570311802,78.37812537
437,293.3074937,237,20.17556347,37.6248062,29.94999886,29.09549357,5.140343151,186.4870156,480.5044984,6.867802194,3.300009849,78.37889154
438,293.3070687,237,20.14821131,37.62566069,27.80599938,27.23104936,5.148145961,186.7444217,480.1843495,2.140740379,1.027950026,78.38046076
439,293.3066223,237,20.1239671,37.62589574,26.60199966,25.97199027,5.155535163,186.9705687,480.1479377,1.600050429,0.768260914,78.3808924
440,293.3062078,238,20.10005009,37.62669578,25.30666605,23.90340855,5.162529425,187.1970249,480.9101532,12.79132269,6.151476957,78.38236162
441,293.3058481,238,20.07770389,37.62834583,21.25999909,20.3245397,5.168641807,187.4135909,480.4738227,6.338029484,3.045257255,78.3853918
442,293.305419,238,20.06075174,37.62905619,18.75571414,17.64745883,5.17392151,187.5755041,480.2905577,3.627171047,1.742096005,78.38669631
443,293.3049796,238,20.04769518,37.62940972,15.85800018,14.58971281,5.178412996,187.6994306,480.1239343,1.168969838,0.561250398,78.38734551
444,293.3045398,238,20.03934549,37.62930635,12.415714,11.30609981,5.181996701,187.7771226,479.7327578,-2.562406701,-1.229270434,78.38715568
445,293.3041087,238,20.03608514,37.62892376,9.585999491,8.69207578,5.184749431,187.8057689,479.8004511,-2.0008318,-0.96,78.3864531
446,293.3036748,238,20.0335971,37.62862111,7.729999781,6.928258231,5.186904059,187.8275824,479.7999902,-2.000833722,-0.96,78.38589731
447,293.3032422,239,20.03276134,37.62831846,6.366666715,5.456278622,5.188631232,187.8339078,479.7995293,-2.000835644,-0.96,78.38534152
448,293.3028109,239,20.03360486,37.62801339,4.638888889,4.226233717,5.189935526,187.8244762,479.7015378,-2.802974445,-1.344591152,78.3847813
449,293.3023889,239,20.03817177,37.62754407,4.663636208,4.184242593,5.191094844,187.7793269,479.6331058,-3.359934162,-1.611535658,78.38391943
450,293.3019678,239,20.042424,37.62708752,4.859999657,4.133971191,5.192271372,187.7372095,479.7976584,-2.000843446,-0.96,78.38308103
451,293.30154,239,20.0443451,37.62678488,3.76599989,3.059756131,5.19328363,187.7177064,479.7971975,-2.000845368,-0.96,78.38252524
452,293.3011135,239,20.0475942,37.62648223,2.385454417,1.819412909,5.193951609,187.6857734,479.7967367,-2.000847289,-0.96,78.38196945
453,293.3006882,239,20.05199193,37.62617958,1.449999928,0.806398436,5.194321811,187.6431015,479.7962758,-2.000849211,-0.96,78.38141366
454,293.300264,239,20.05751499,37.62587693,0.203636365,0,5.194400399,187.589923,479.795815,-2.000851133,-0.96,78.38085787
455,293.2998411,239,20.06334142,37.62557428,5.47E-11,0,5.194400399,187.5339381,479.7953542,-2.000853055,-0.96,78.38030207
456,293.2994194,239,20.06916785,37.62527163,0,0,5.194400399,187.4779857,479.7948933,-2.000854976,-0.96,78.37974628
457,293.2989989,239,20.07499428,37.62496899,0,0,5.194400399,187.4220658,479.7944325,-2.000856898,-0.96,78.37919049
458,293.2985796,239,20.0808207,37.62466634,0,0,5.194400399,187.3661784,479.7939717,-2.00085882,-0.96,78.37863469
459,293.2981615,239,20.08664711,37.62436369,0,0,5.194400399,187.3103235,479.7935109,-2.000860741,-0.96,78.3780789
460,293.2977446,239,20.09247353,37.62406104,0,0,5.194400399,187.254501,479.7930502,-2.000862663,-0.96,78.3775231
461,293.2973289,239,20.09829994,37.6237584,0,0,5.194400399,187.1987109,479.7925894,-2.000864585,-0.96,78.37696731
462,293.2969143,239,20.10412634,37.62345575,0,0,5.194400399,187.1429532,479.7921286,-2.000866506,-0.96,78.37641151
463,293.296501,239,20.10995274,37.6231531,0,0,5.194400399,187.0872279,479.7916679,-2.000868428,-0.96,78.37585572
464,293.2960888,239,20.11577913,37.62285046,0,0,5.194400399,187.0315348,479.7912071,-2.000870349,-0.96,78.37529992
465,293.2956778,239,20.12160553,37.62254781,0,0,5.194400399,186.9758741,479.7907464,-2.00087227,-0.96,78.37474412
466,293.2952681,239,20.12748143,37.62224235,0,0.024856196,5.194401584,186.9197717,479.7846346,-2.047306538,-0.98226622,78.37418316
467,293.2948599,239,20.13343702,37.62192679,0.151111113,0.318148706,5.194432404,186.8629125,479.7641868,-2.211495638,-1.060996406,78.37360364
468,293.2944567,239,20.14017489,37.62153204,1.360000014,1.409330864,5.194654654,186.7984377,479.6361182,-3.259618379,-1.563430706,78.37287869
469,293.2940681,239,20.14947634,37.62092468,3.179999827,2.999527123,5.195270947,186.7091931,479.4912806,-4.442956753,-2.130359023,78.37176329
470,293.293687,239,20.15880697,37.6202369,4.259999752,4.157921463,5.196278104,186.6193617,479.4933747,-4.41713712,-2.117987984,78.37050019
471,293.2933039,239,20.16646484,37.61958599,4.799999714,4.815709489,5.197532574,186.5452685,479.5229274,-4.166003496,-1.997694192,78.3693048
472,293.2929193,239,20.17294416,37.61896736,5.150000095,5.213702622,5.198929822,186.4822857,479.5424,-3.998157994,-1.91728628,78.36816869
473,293.2925375,239,20.17942426,37.61832932,5.380000114,5.600771865,5.200422128,186.4192399,479.4322909,-4.895506288,-2.347063795,78.36699694
474,293.2921834,239,20.19022567,37.6174292,6.319999695,6.626157911,5.202098196,186.3150508,479.0732831,-7.836022546,-3.754029047,78.36534386
475,293.2919137,239,20.21010691,37.61597224,8.329090638,8.517530255,5.204189845,186.1245584,478.6402902,-11.37787157,-5.44590775,78.36266811
476,293.2917514,239,20.23723524,37.6140206,10.48499966,10.71763842,5.20685733,185.8654118,478.2664846,-14.42691902,-6.899911842,78.35908386
477,293.2916499,239,20.26631332,37.61184069,12.73999977,12.77980313,5.210142891,185.587976,478.5582712,-12.00074622,-5.743056365,78.35508031
478,293.2914157,239,20.28326189,37.61020438,13.51666673,13.91517889,5.213856581,185.4248325,478.6769405,-11.00464235,-5.26766853,78.35207511
479,293.2911773,239,20.29848856,37.60859558,14.66199971,14.89107542,5.217871207,185.2778126,478.9430264,-8.7968863,-4.213207348,78.34912039
480,293.2908505,239,20.30292079,37.60751419,14.85999966,15.12889842,5.222058368,185.2320392,479.395429,-5.063891636,-2.427606503,78.3471343
481,293.2904729,239,20.29848852,37.60690253,14.39799977,14.71609021,5.226211959,185.2694721,479.5417802,-3.853006896,-1.847677786,78.34601092
482,293.2900898,239,20.29299387,37.60637761,13.90199986,13.97282296,5.230213769,185.3170501,479.6762145,-2.741203174,-1.314889962,78.34504683
483,293.2897071,239,20.28813003,37.60587478,12.69599991,13.13051485,5.233946102,185.3589992,479.3963652,-5.035638423,-2.414066756,78.34412331
484,293.289399,239,20.29571857,37.60473222,13.01399937,13.57415672,5.237618665,185.2840642,478.5037407,-12.35981877,-5.914219515,78.34202486
485,293.2893172,239,20.32271844,37.60250414,15.18874943,15.2607121,5.24162373,185.0269404,478.2817581,-14.15703019,-6.77104929,78.33793263
486,293.2891865,239,20.34466888,37.60045291,16.31999969,16.57688472,5.246050787,184.8172272,478.3577769,-13.50650271,-6.460940612,78.33416518
487,293.2890228,239,20.36256292,37.59854356,17.49727197,17.62336665,5.250817449,184.6454383,478.7776909,-10.0305579,-4.802407349,78.33065829
488,293.2887142,239,20.36516311,37.59740056,17.64999962,17.78657347,5.25575957,184.6162506,479.4949862,-4.119397891,-1.975230635,78.32855893
489,293.2883297,239,20.35427982,37.59698754,16.8499999,16.97891593,5.260598919,184.7129345,479.7404384,-2.096389683,-1.005722905,78.32780033
490,293.2879452,239,20.34401463,37.59659515,15.88636312,16.09946798,5.26518211,184.8042082,479.5579559,-3.591631939,-1.722395671,78.32707961
491,293.287576,239,20.3386225,37.59598395,15.40299988,15.66948632,5.269583131,184.8501979,479.3728807,-5.105434086,-2.447406645,78.325957
492,293.2872457,239,20.34029501,37.59501229,15.3899996,15.73470688,5.273926838,184.8302214,478.8988457,-8.990139242,-4.305367306,78.32417232
493,293.2870382,239,20.35503634,37.59332352,16.35000038,16.63090768,5.278403967,184.6880688,478.2871932,-13.99717295,-6.694668564,78.32107047
494,293.2869242,239,20.37567149,37.59125497,17.94090878,17.81776034,5.283210438,184.4908767,478.8264483,-9.538476586,-4.567274866,78.31727101
495,293.2865939,239,20.37376716,37.59034418,17.71999931,17.67644176,5.28817466,184.5036506,479.7382894,-2.031391515,-0.97453629,78.31559808
496,293.2862106,239,20.36189363,37.59004246,16.54999924,16.68980441,5.29293792,184.6097576,479.5924045,-3.226829965,-1.547563142,78.31504389
497,293.2858449,239,20.35552344,37.58945234,15.98999977,16.20891149,5.297493397,184.6646314,479.3511492,-5.202618728,-2.493881266,78.31395996
498,293.2855022,238,20.35416448,37.58861137,15.98999977,16.09112218,5.301978738,184.6728291,479.3186685,-5.459104994,-2.616650937,78.31241527
499,293.2851569,238,20.35229855,37.58780485,15.83636336,15.93619621,5.306427641,184.6857974,479.3414073,-5.262109754,-2.522347095,78.31093384
500,293.2848121,238,20.35053036,37.58700241,15.68399963,15.78215289,5.310831812,184.697901,479.3146085,-5.472363664,-2.622983847,78.3094599
501,293.2844617,239,20.34738854,37.58628211,15.60999966,15.48246429,5.31519183,184.72288,479.5965301,-3.146015459,-1.508818098,78.30813684
502,293.2840938,239,20.3406536,37.58578921,14.66454549,14.71995467,5.319374983,184.7816198,479.4863002,-4.045910335,-1.939958577,78.30723146
503,293.2837299,239,20.33524957,37.58525995,14.34000015,13.97809141,5.323391226,184.8281223,479.7187558,-2.128596958,-1.021127884,78.3062593
504,293.2833533,240,20.32723138,37.58498768,12.67000008,11.66886496,5.327013537,184.8996894,479.7726679,-1.682058287,-0.807005592,78.30575918
505,293.2829808,240,20.32337092,37.58464084,8.637999917,8.33409281,5.32973913,184.9331048,479.7333241,-2.001111767,-0.96,78.30512208
506,293.2826072,240,20.3210912,37.58433822,7.141999722,6.840584815,5.331826229,184.9523623,479.7328636,-2.001113688,-0.96,78.30456622
507,293.2822347,240,20.32014887,37.5840356,6.175714016,5.412522379,5.333562742,184.9594501,479.7324031,-2.001115609,-0.96,78.30401035
508,293.2818632,240,20.32138919,37.58373298,3.674999834,2.943094991,5.334726364,184.9466718,479.7319426,-2.00111753,-0.96,78.30345448
509,293.2814928,240,20.32518645,37.58343036,1.23727267,0.837735713,5.335218584,184.9106302,479.7314821,-2.001119451,-0.96,78.30289862
510,293.2811235,240,20.33052855,37.58312775,0.131538461,0,5.335305177,184.8605542,479.7310216,-2.001121372,-0.96,78.30234275
511,293.2807552,240,20.33620053,37.58282513,4.21E-11,0,5.335305177,184.8075066,479.7305612,-2.001123292,-0.96,78.30178688
512,293.2803879,240,20.3418725,37.58252251,0,0,5.335305177,184.7544886,479.7301007,-2.001125213,-0.96,78.30123102
513,293.2800217,240,20.34754447,37.5822199,0,0,5.335305177,184.7015002,479.7296402,-2.001127134,-0.96,78.30067515
514,293.2796566,240,20.35321644,37.58191728,0,0,5.335305177,184.6485414,479.7291798,-2.001129055,-0.96,78.30011928
515,293.2792925,240,20.3588884,37.58161466,0,0,5.335305177,184.5956121,479.7287193,-2.001130975,-0.96,78.29956341
516,293.2789294,240,20.36456036,37.58131205,0,0,5.335305177,184.5427124,479.7282589,-2.001132896,-0.96,78.29900754
517,293.2785674,240,20.37023231,37.58100943,0,0,5.335305177,184.4898421,479.7277984,-2.001134817,-0.96,78.29845167
518,293.2782064,240,20.37590426,37.58070681,0,0,5.335305177,184.4370014,479.727338,-2.001136737,-0.96,78.2978958
519,293.2778464,240,20.3815762,37.5804042,0,0,5.335305177,184.38419,479.7268776,-2.001138658,-0.96,78.29733993
520,293.2774875,240,20.38724815,37.58010158,0,0,5.335305177,184.3314081,479.7264172,-2.001140578,-0.96,78.29678405
521,293.2771295,240,20.39292008,37.57979897,0,0,5.335305177,184.2786556,479.7259568,-2.001142499,-0.96,78.29622818
522,293.2767726,240,20.39859202,37.57949635,0,0,5.335305177,184.2259325,479.7254964,-2.001144419,-0.96,78.29567231
523,293.2764168,240,20.40426394,37.57919374,0,0,5.335305177,184.1732387,479.725036,-2.00114634,-0.96,78.29511644
524,293.2760619,240,20.40993587,37.57889112,0,0,5.335305177,184.1205742,479.7245756,-2.00114826,-0.96,78.29456056
525,293.275708,240,20.41560779,37.57858851,0,0,5.335305177,184.0679391,479.7241153,-2.001150181,-0.96,78.29400469
526,293.2753552,240,20.42127971,37.5782859,0,0,5.335305177,184.0153332,479.7236549,-2.001152101,-0.96,78.29344881
527,293.2750034,240,20.42695162,37.57798328,0,0,5.335305177,183.9627566,479.7231945,-2.001154022,-0.96,78.29289293
528,293.2746525,240,20.43262353,37.57768067,0,0,5.335305177,183.9102092,479.7227342,-2.001155942,-0.96,78.29233706
529,293.2743027,240,20.43829543,37.57737805,0,0,5.335305177,183.857691,479.7222738,-2.001157862,-0.96,78.29178118
530,293.2739539,240,20.44396733,37.57707544,0,0,5.335305177,183.805202,479.7218135,-2.001159783,-0.96,78.2912253
531,293.273606,240,20.44963923,37.57677283,0,0,5.335305177,183.7527421,479.7213532,-2.001161703,-0.96,78.29066943
532,293.2732592,240,20.45531112,37.57647022,0,0,5.335305177,183.7003114,479.7208928,-2.001163623,-0.96,78.29011355
533,293.2729133,240,20.46098301,37.5761676,0,0,5.335305177,183.6479097,479.7204325,-2.001165543,-0.96,78.28955767
534,293.2725684,240,20.46665489,37.57586499,0,0,5.335305177,183.5955372,479.7199722,-2.001167464,-0.96,78.28900179
535,293.2722246,240,20.47232677,37.57556238,0,0,5.335305177,183.5431937,479.7195119,-2.001169384,-0.96,78.28844591
536,293.2718817,240,20.47799865,37.57525977,0,0,5.335305177,183.4908792,479.7190516,-2.001171304,-0.96,78.28789003
537,293.2715397,241,20.48367052,37.57495716,0,0,5.335305177,183.4385938,479.7185913,-2.001173224,-0.96,78.28733415
538,293.2711988,241,20.48934238,37.57465454,0,0,5.335305177,183.3863373,479.718131,-2.001175144,-0.96,78.28677827
539,293.2708588,241,20.49501425,37.57435193,0,0,5.335305177,183.3341098,479.7176708,-2.001177064,-0.96,78.28622238
540,293.2705198,241,20.50068611,37.57404932,0,0,5.335305177,183.2819113,479.7172105,-2.001178984,-0.96,78.2856665
541,293.2701818,241,20.50635796,37.57374671,0,0,5.335305177,183.2297416,479.7167502,-2.001180904,-0.96,78.28511062
542,293.2698447,241,20.51202981,37.5734441,0,0,5.335305177,183.1776009,479.71629,-2.001182824,-0.96,78.28455473
543,293.2695086,241,20.51770166,37.57314149,0,0,5.335305177,183.125489,479.7158297,-2.001184744,-0.96,78.28399885
544,293.2691734,241,20.5233735,37.57283888,0,0,5.335305177,183.0734059,479.7153695,-2.001186664,-0.96,78.28344296
545,293.2688392,241,20.52904534,37.57253627,0,0,5.335305177,183.0213517,479.7149092,-2.001188584,-0.96,78.28288708
546,293.268506,241,20.53471718,37.57223366,0,0,5.335305177,182.9693262,479.714449,-2.001190504,-0.96,78.28233119
547,293.2681737,241,20.54038901,37.57193105,0,0,5.335305177,182.9173295,479.7139888,-2.001192424,-0.96,78.28177531
548,293.2678423,241,20.54606083,37.57162844,0,0,5.335305177,182.8653616,479.7135286,-2.001194344,-0.96,78.28121942
549,293.2675119,241,20.55173266,37.57132583,0,0,5.335305177,182.8134224,479.7130684,-2.001196264,-0.96,78.28066353
550,293.2671825,241,20.55740447,37.57102322,0,0,5.335305177,182.7615119,479.7126082,-2.001198183,-0.96,78.28010764
551,293.2668539,241,20.56307629,37.57072062,0,0,5.335305177,182.7096301,479.712148,-2.001200103,-0.96,78.27955175
552,293.2665264,241,20.5687481,37.57041801,0,0,5.335305177,182.6577769,479.7116878,-2.001202023,-0.96,78.27899587
553,293.2661997,241,20.57441991,37.5701154,0,0,5.335305177,182.6059523,479.7112276,-2.001203943,-0.96,78.27843998
554,293.265874,241,20.58009171,37.56981279,0,0,5.335305177,182.5541563,479.7107674,-2.001205862,-0.96,78.27788409
555,293.2655492,241,20.58576351,37.56951018,0,0,5.335305177,182.502389,479.7103073,-2.001207782,-0.96,78.27732819
556,293.2652254,241,20.5914353,37.56920758,0,0,5.335305177,182.4506501,479.7098471,-2.001209702,-0.96,78.2767723
557,293.2649024,241,20.59710709,37.56890497,0,0,5.335305177,182.3989398,479.7093869,-2.001211621,-0.96,78.27621641
558,293.2645804,241,20.60277887,37.56860236,0,0,5.335305177,182.3472581,479.7089268,-2.001213541,-0.96,78.27566052
559,293.2642593,241,20.60845066,37.56829975,0,0,5.335305177,182.2956048,479.7084666,-2.001215461,-0.96,78.27510463
560,293.2639392,241,20.61412243,37.56799715,0,0,5.335305177,182.2439799,479.7080065,-2.00121738,-0.96,78.27454873
561,293.2636199,241,20.61979421,37.56769454,0,0,5.335305177,182.1923835,479.7075464,-2.0012193,-0.96,78.27399284
562,293.2633015,241,20.62546598,37.56739194,0,0,5.335305177,182.1408155,479.7070863,-2.001221219,-0.96,78.27343694
563,293.2629841,241,20.63113774,37.56708933,0,0,5.335305177,182.0892759,479.7066261,-2.001223139,-0.96,78.27288105
564,293.2626676,241,20.6368095,37.56678672,0,0,5.335305177,182.0377647,479.706166,-2.001225058,-0.96,78.27232515
565,293.2623519,241,20.64248126,37.56648412,0,0,5.335305177,181.9862818,479.7057059,-2.001226978,-0.96,78.27176926
566,293.2620372,241,20.64815301,37.56618151,0,0,5.335305177,181.9348273,479.7052458,-2.001228897,-0.96,78.27121336
567,293.2617233,240,20.65382476,37.56587891,0,0,5.335305177,181.883401,479.7047857,-2.001230816,-0.96,78.27065746
568,293.2614104,240,20.65949651,37.5655763,0,0,5.335305177,181.832003,479.7043257,-2.001232736,-0.96,78.27010157
569,293.2610984,240,20.66516825,37.5652737,0,0,5.335305177,181.7806332,479.7038656,-2.001234655,-0.96,78.26954567
570,293.2607872,240,20.67083998,37.56497109,0,0,5.335305177,181.7292917,479.7034055,-2.001236574,-0.96,78.26898977
571,293.2604769,240,20.67651171,37.56466849,0,0,5.335305177,181.6779784,479.7029454,-2.001238494,-0.96,78.26843387
572,293.2601677,240,20.68223754,37.56436203,0,0.096721242,5.335309848,181.6261995,479.6930254,-2.078891444,-0.997229726,78.26787089
573,293.2598604,240,20.68809829,37.5640306,0.58571428,0.635099921,5.335400473,181.5731445,479.6547581,-2.389059478,-1.145923746,78.26726202
574,293.2595677,240,20.6967831,37.56349602,1.639999986,2.454390853,5.335744497,181.4943696,479.0811073,-7.093957814,-3.398581164,78.26627998
575,293.2596296,240,20.73452782,37.56119223,7.860909026,7.9083893,5.337142319,181.1528701,476.9678846,-24.42184627,-11.64843636,78.26204774
576,293.2609104,240,20.81562717,37.55622744,13.96999931,14.08103219,5.340199627,180.4232327,475.0839861,-39.83457666,-18.92476946,78.25292687
577,293.2636497,240,20.92666942,37.54930747,19.52000046,19.92032383,5.34493089,179.4327933,473.7602141,-50.62549593,-23.98434579,78.24021367
578,293.2665911,240,21.03449518,37.54222591,24.76999855,24.66199327,5.351198464,178.4793293,476.1749526,-30.70501119,-14.62095725,78.2272031
579,293.2669112,240,21.0652465,37.53908508,25.39999866,26.17299253,5.358296681,178.2038728,478.0221926,-15.49120738,-7.405140917,78.22143248
580,293.2669266,240,21.07980483,37.53674855,26.02999878,27.04556943,5.365680331,178.0697158,477.6784681,-18.28584411,-8.734754001,78.2171395
581,293.2670155,240,21.09634309,37.53424214,27.54908995,27.98112531,5.373354747,177.9182391,478.9184483,-8.068335495,-3.864074716,78.21253435
582,293.266716,240,21.07876175,37.53356913,26.62799988,27.53640989,5.381063125,178.0634441,479.0712285,-6.80482615,-3.259996424,78.21129779
583,293.2664866,239,21.07241162,37.53230082,26.76000023,27.53884445,5.388703541,178.1110842,478.6607596,-10.16094283,-4.863644614,78.20896742
584,293.2667717,239,21.0933866,37.5295413,27.18000031,28.59231517,5.396427456,177.9208906,475.2045299,-38.51916708,-18.30448268,78.2038971
585,293.2693183,239,21.18383156,37.52287137,32.02199879,32.00318398,5.404873191,177.1297665,476.0357019,-31.61066976,-15.04780737,78.19164147
