Time,In/Temperature (BMS ECM/Power Limits),road_slope,In/Specific Consumption Avg (BMS Monitor),In/Energy (BMS Monitor),In/Desired Velocity (Vehicle Monitor),In/Actual Velocity (Vehicle Monitor),In/Distance (Vehicle Monitor),In/Range (BMS Monitor),In/Voltage (BMS Monitor),In/Current (BMS Monitor),In/Power (BMS Monitor),In/SoC (BMS Monitor)
416,293.3689666,237,22.37669878,37.51067875,47.5,47.93400796,5.206986324,167.6327645,474.5671707,-43.6580587,-20.7186814,78.16923703
417,293.3724316,237,22.47146292,37.50267099,50.96999741,50.49439332,5.220663246,166.890207,474.2893086,-45.85267261,-21.74743239,78.15452161
418,293.3741307,239,22.52605675,37.49660726,52.1933314,52.13110166,5.234929284,166.4588155,475.2757257,-37.64922356,-17.89376205,78.14337819
419,293.3752319,239,22.56249323,37.4913902,53.4859993,53.36574197,5.249598027,166.1668762,476.5171894,-27.35286217,-13.034109,78.13379042
420,293.3753846,239,22.56567514,37.48785934,53.83999863,53.87822883,5.264504847,166.1277986,477.4193918,-19.87270653,-9.487615466,78.12730133
421,293.3753549,239,22.56019206,37.48476391,53.93999863,54.18888919,5.279505092,166.1544539,476.7740711,-25.15293042,-11.99226504,78.1216124
422,293.3757323,239,22.57140832,37.48075204,54.83499908,54.87348375,5.294655711,166.0541137,476.8702443,-24.31043771,-11.59292437,78.11423902
423,293.3757419,239,22.5664323,37.47756295,55.16090705,55.19086197,5.309955191,166.0765976,477.8908126,-15.85881604,-7.578782483,78.10837773
424,293.3752887,239,22.52550397,37.47686938,54.90142659,54.47714883,5.325242188,166.3752759,480.9354064,16.49355411,7.932334152,78.10710298
425,293.3748341,239,22.46268653,37.47930399,52.50199967,52.37969885,5.340064291,166.8513869,480.4174689,8.822678992,4.238569111,78.11157764
426,293.3743,239,22.40374764,37.48105401,51.13999939,50.59269045,5.354393438,167.2981441,481.1725684,19.88816209,9.569638033,78.11479402
427,293.3740059,241,22.34432336,37.48443811,48.56499767,47.84215556,5.368080218,167.7582154,481.5564476,25.45818187,12.25955162,78.12101362
428,293.3738078,241,22.28771074,37.48827367,45.48727313,44.67295845,5.380933412,168.2015443,481.53763,25.09615234,12.08474172,78.12806281
429,293.3735878,241,22.2352832,37.49201023,42.29799957,41.34262762,5.392886534,168.6149436,481.5310549,24.91636207,11.99800211,78.13492991
430,293.3735778,239,22.18565,37.49648788,38.84999847,37.11286518,5.403846549,169.0123475,482.5592096,39.93670672,19.27182563,78.1431588
431,293.3740591,239,22.13905408,37.50259592,32.84999847,30.68524633,5.413303555,169.3956561,482.6533056,41.18464203,19.87790362,78.15438366
432,293.3742709,239.1,22.10226204,37.50788728,25.45099964,23.34083278,5.420798007,169.7015772,481.7331915,27.53588697,13.26495071,78.16410737
433,293.373916,240,22.07836962,37.51085304,18.55181798,16.58449633,5.42631993,169.898655,480.5118876,9.509585948,4.569469094,78.16955731
434,293.373291,240,22.06707536,37.51127867,12.46999931,10.75629415,5.430085153,169.9875405,479.5776745,-2.375356829,-1.139168104,78.17033944
435,293.372661,240,22.06362482,37.51095002,7.64999962,6.597396379,5.432423924,170.0126354,479.6225242,-2.001574053,-0.96,78.16973551
436,293.3720315,240,22.06302557,37.51064745,5.669999719,4.227170711,5.433942836,170.0158817,479.6220617,-2.001575984,-0.96,78.16917952
437,293.3714062,240,22.06608536,37.51029676,2.663333205,2.581484952,5.434778618,169.9907172,479.4272326,-3.602833874,-1.727296674,78.16853508
438,293.3708212,240,22.07772582,37.50945594,5.057999992,4.4507501,5.435721579,169.8972813,478.9351125,-7.64797784,-3.662885127,78.16698999
439,293.370568,240,22.11095402,37.50728206,7.659999966,8.466291365,5.437384526,169.6321291,476.0043082,-31.77408249,-15.12460016,78.1629952
440,293.373907,240,22.2399408,37.49947289,18.26599988,17.19237208,5.44096216,168.6131867,472.7386991,-58.59482187,-27.70003986,78.14864445
441,293.3779007,240,22.37347489,37.49092985,23.84272627,23.47268284,5.446672062,167.5686501,473.7910507,-49.82071549,-23.60460914,78.13294438
442,293.3809192,241,22.48339116,37.48333581,27.4199988,28.0574315,5.453820702,166.7156682,472.7093623,-58.64739709,-27.72317368,78.11898773
443,293.3857649,241,22.61880369,37.47402478,32.91199951,33.03399658,5.462335185,165.6764226,473.2463271,-54.11247126,-25.60852827,78.1018747
444,293.3881481,241,22.70472386,37.46713931,35.77272623,36.1461748,5.471990543,165.0191367,475.7304184,-33.54805034,-15.95982803,78.08921912
445,293.3884418,242,22.73254885,37.46328481,36.87166531,37.47572045,5.482248591,164.8001949,477.6899413,-17.34308134,-8.284615508,78.0821343
446,293.3882046,242,22.73659997,37.46068095,36.97999954,38.06488628,5.492724067,164.7593792,476.8584947,-24.1660007,-11.52376271,78.07734814
447,293.3886319,242,22.76801518,37.45650329,38.81599961,39.48455551,5.503494053,164.513696,476.588109,-26.34357158,-12.55503297,78.06966903
448,293.3887736,244,22.78720868,37.45291069,39.91999926,40.55858331,5.514624357,164.3593615,477.3539384,-19.9842043,-9.539538629,78.0630652
449,293.3885313,244,22.78782555,37.45029043,40.42545388,41.06475789,5.525973606,164.3434137,478.0813156,-13.95384775,-6.671073892,78.05824861
450,293.3881476,244,22.77953859,37.44814474,40.46099892,41.29995486,5.537403269,164.3937808,477.5563605,-18.25527209,-8.717921301,78.05430434
451,293.3879501,246,22.78133378,37.44541133,41.41999817,41.85032913,5.548965347,164.368828,478.2465544,-12.53026185,-5.992554555,78.04927965
452,293.3874509,246,22.76368815,37.44374629,41.08399963,41.8222847,5.560581195,164.4889266,478.0073978,-14.48113514,-6.922089724,78.04621883
453,293.3872522,246.4,22.76489361,37.44102155,41.67999802,42.35208099,5.572255791,164.4682474,477.007804,-22.68862985,-10.8226535,78.04120994
454,293.3874776,248,22.78391975,37.43724782,42.93090647,43.42115243,5.584165695,164.314342,476.6763186,-25.37473445,-12.09553501,78.03427256
455,293.3876963,248,22.80144935,37.43348539,43.97599754,44.44993317,5.596373474,164.1715174,476.8555597,-23.8500502,-11.37302904,78.02735581
456,293.387857,248,22.8156191,37.42984618,44.84000015,45.38773032,5.608848327,164.0536074,476.635435,-25.61963203,-12.21122446,78.02066545
457,293.3881179,249,22.83232708,37.42599733,45.96999741,46.38882784,5.621600978,163.9167011,476.9348364,-23.10316172,-11.01870266,78.01358953
458,293.3880954,249,22.83680479,37.42278034,46.59999847,47.04462395,5.634585578,163.8704744,477.4032417,-19.2009363,-9.166589234,78.00767515
459,293.3879082,249,22.83308793,37.41999243,46.96999741,47.46115476,5.647712761,163.8849399,477.4884046,-18.46383646,-8.816267814,78.00254953
460,293.3878358,250,22.83400267,37.41691581,47.41999817,48.00825547,5.660960349,163.8649008,476.6963327,-24.95593665,-11.89640348,77.99689303
461,293.3881017,250,22.84761678,37.4130677,48.62599906,48.89889161,5.674429715,163.7504168,477.1898561,-20.8389758,-9.944147861,77.98981795
462,293.3878694,250,22.83934108,37.41042378,48.79571261,49.17957407,5.688061971,163.7981746,477.9425816,-14.59966285,-6.977800554,77.9849568
463,293.3874468,254,22.81985115,37.40841441,48.77499772,49.17405252,5.701725357,163.9292656,478.2037027,-12.42149974,-5.94000717,77.98126231
464,293.3870065,254,22.79914567,37.40648271,48.71999741,49.13612963,5.71537619,164.0696684,477.96489,-14.36613529,-6.866508272,77.97771057
465,293.386696,254,22.78661476,37.40408487,48.91999871,49.29828061,5.729042229,164.1493713,477.5400053,-17.83903111,-8.518851009,77.9733017
466,293.3865554,255,22.78262962,37.40118226,49.33799896,49.68456088,5.742784792,164.1653439,477.161059,-20.92691293,-9.985507933,77.96796466
467,293.3865769,255,22.78530448,37.39786663,49.94499778,50.25142646,5.756662268,164.1315202,476.9293004,-22.79622793,-10.87218904,77.96186807
468,293.3866554,255,22.78961902,37.3944175,50.59399872,50.85608749,5.770707066,164.0853121,477.0118364,-22.07272286,-10.52895007,77.9555259
469,293.3867441,256,22.79358324,37.3909517,51.06799927,51.44354204,5.784908597,164.0415695,476.5185471,-26.09637556,-12.43540697,77.94915295
470,293.3870933,256,22.8062419,37.38693355,52.05817968,52.2532966,5.799316294,163.9328992,476.7721771,-23.95538452,-11.42126083,77.94176419
471,293.3871123,256,22.80595731,37.38362376,52.45363374,52.71307117,5.813901508,163.9204321,477.2417025,-20.04304254,-9.565375744,77.93567786
472,293.3869817,257,22.79888146,37.38068778,52.693748,52.99154317,5.828583642,163.9584286,477.3083463,-19.45684074,-9.286912479,77.93027884
473,293.3868133,257,22.78968225,37.37786111,52.99454533,53.21662216,5.843339664,164.0122082,477.670107,-16.43893733,-7.852388953,77.92508075
474,293.3864676,257,22.77109579,37.37558028,52.96799927,53.22066957,5.858125496,164.1360637,477.9316883,-14.25372812,-6.812308347,77.92088637
475,293.3860498,259,22.74802042,37.37357139,52.91999817,53.11855023,5.872898975,164.2937306,478.2724169,-11.41944085,-5.461603573,77.91719203
476,293.3854866,259,22.71183512,37.37235668,52.63999939,52.70217423,5.887611784,164.5501408,479.4664075,-1.560830065,-0.748365584,77.91495815
477,293.3848311,259.3333333,22.659663,37.37280437,51.72999954,51.56156325,5.90211342,164.9309805,480.3041807,9.525973986,4.575365131,77.91578146
478,293.3842956,262,22.60625542,37.37484307,50.07999802,49.61448031,5.91618993,165.3296505,481.0122436,19.89329504,9.568918478,77.91953065
479,293.3841134,262,22.55213994,37.37875004,47.52000046,46.49881106,5.929585392,165.743695,482.1598534,36.68296788,17.68705442,77.92671546
480,293.3844988,262,22.4987186,37.38466342,43.16999817,41.80894615,5.941879662,166.1635228,482.5753036,42.66094293,20.58711749,77.9375897
481,293.3847827,262,22.4514767,37.39023831,37.80636389,36.75511773,5.952758829,166.5379913,481.5415496,27.33462608,13.1627582,77.94784115
482,293.3849437,267,22.41030501,37.39529503,33.84999943,31.28202214,5.962325839,166.8665152,483.0101577,48.81928694,23.58021148,77.95713949
483,293.3853751,267,22.37541255,37.40120136,24.95636316,23.28472516,5.969837485,167.1531252,481.3111564,23.70255429,11.40830381,77.96799978
484,293.3849139,267,22.35371577,37.40377535,19.28400002,17.60151243,5.975492388,167.3268808,480.3576567,9.623229528,4.622591986,77.9727326
485,293.3842625,265,22.34131529,37.40446811,14.17499972,12.01611402,5.979639189,167.4228559,479.7231038,0.276155924,0.132478377,77.97400636
486,293.3835998,265,22.33728352,37.40418519,7.59818138,6.553977281,5.982123641,167.4518083,479.4610163,-2.00224829,-0.96,77.97348617
487,293.3829391,265,22.33688484,37.40388271,5.234999777,4.142740547,5.983584616,167.4534429,479.4605533,-2.002250223,-0.96,77.97292999
488,293.3822803,264,22.33862057,37.40358022,3.356666565,2.299573875,5.984473783,167.4390775,479.4600904,-2.002252157,-0.96,77.97237381
489,293.3816234,264,22.34213969,37.40327773,1.633999944,0.778228012,5.98488505,167.4113503,479.4596275,-2.00225409,-0.96,77.97181763
490,293.3809684,264,22.34689215,37.40297525,0.535999999,0,5.984965852,167.3743937,479.4591646,-2.002256023,-0.96,77.97126145
491,293.3803152,264,22.35194625,37.40267276,0.122500001,0,5.984965852,167.3351947,479.4587017,-2.002257956,-0.96,77.97070526
492,293.3796639,264,22.35700034,37.40237028,3.71E-11,0,5.984965852,167.2960134,479.4582388,-2.002259889,-0.96,77.97014908
493,293.3790144,264,22.36205443,37.40206779,0,0,5.984965852,167.2568498,479.4577759,-2.002261822,-0.96,77.9695929
494,293.3783668,264,22.36710851,37.40176531,0,0,5.984965852,167.217704,479.4573131,-2.002263755,-0.96,77.96903671
495,293.3777211,264,22.37216259,37.40146282,0,0,5.984965852,167.1785759,479.4568503,-2.002265688,-0.96,77.96848053
496,293.3770772,264,22.37721667,37.40116034,0,0,5.984965852,167.1394655,479.4563874,-2.002267621,-0.96,77.96792434
497,293.3764351,264,22.38227074,37.40085785,0,0,5.984965852,167.1003728,479.4559246,-2.002269553,-0.96,77.96736816
498,293.3757949,264,22.38732481,37.40055537,0,0,5.984965852,167.0612978,479.4554618,-2.002271486,-0.96,77.96681197
499,293.3751564,264,22.39237888,37.40025288,0,0,5.984965852,167.0222404,479.454999,-2.002273419,-0.96,77.96625579
500,293.3745199,264,22.39743294,37.3999504,0,0,5.984965852,166.9832007,479.4545363,-2.002275351,-0.96,77.9656996
501,293.3738851,264,22.402487,37.39964792,0,0,5.984965852,166.9441787,479.4540735,-2.002277284,-0.96,77.96514341
502,293.3732521,264,22.40754105,37.39934543,0,0,5.984965852,166.9051742,479.4536108,-2.002279216,-0.96,77.96458722
503,293.372621,264,22.4125951,37.39904295,0,0,5.984965852,166.8661874,479.4531481,-2.002281149,-0.96,77.96403103
504,293.3719916,264,22.41764915,37.39874047,0,0,5.984965852,166.8272182,479.4526853,-2.002283081,-0.96,77.96347484
505,293.371364,264,22.4227032,37.39843798,0,0,5.984965852,166.7882666,479.4522226,-2.002285013,-0.96,77.96291865
506,293.3707383,264,22.42775724,37.3981355,0,0,5.984965852,166.7493326,479.45176,-2.002286946,-0.96,77.96236246
507,293.3701143,264,22.43281127,37.39783302,0,0,5.984965852,166.7104161,479.4512973,-2.002288878,-0.96,77.96180627
508,293.3694921,264,22.43786531,37.39753054,0,0,5.984965852,166.6715172,479.4508346,-2.00229081,-0.96,77.96125008
509,293.3688717,264,22.44291934,37.39722805,0,0,5.984965852,166.6326358,479.450372,-2.002292742,-0.96,77.96069389
510,293.368253,264,22.44797336,37.39692557,0,0,5.984965852,166.593772,479.4499093,-2.002294674,-0.96,77.9601377
511,293.3676361,264,22.45302739,37.39662309,0,0,5.984965852,166.5549257,479.4494467,-2.002296606,-0.96,77.9595815
512,293.367021,264,22.45808141,37.39632061,0,0,5.984965852,166.516097,479.4489841,-2.002298538,-0.96,77.95902531
513,293.3664076,264,22.46313542,37.39601813,0,0,5.984965852,166.4772857,479.4485215,-2.00230047,-0.96,77.95846911
514,293.365796,264,22.46818943,37.39571565,0,0,5.984965852,166.4384919,479.4480589,-2.002302402,-0.96,77.95791292
515,293.3651861,264,22.47324344,37.39541317,0,0,5.984965852,166.3997156,479.4475963,-2.002304334,-0.96,77.95735672
516,293.3645779,264,22.47829745,37.39511069,0,0,5.984965852,166.3609567,479.4471338,-2.002306266,-0.96,77.95680053
517,293.3639715,264,22.48335145,37.39480821,0,0,5.984965852,166.3222153,479.4466712,-2.002308197,-0.96,77.95624433
518,293.3633669,264,22.48840544,37.39450573,0,0,5.984965852,166.2834914,479.4462087,-2.002310129,-0.96,77.95568813
519,293.3627639,264,22.49345944,37.39420325,0,0,5.984965852,166.2447849,479.4457462,-2.002312061,-0.96,77.95513194
520,293.3621627,264,22.49851343,37.39390077,0,0,5.984965852,166.2060957,479.4452837,-2.002313992,-0.96,77.95457574
521,293.3615632,264,22.50356741,37.39359829,0,0,5.984965852,166.167424,479.4448212,-2.002315924,-0.96,77.95401954
522,293.3609654,264,22.5086214,37.39329581,0,0,5.984965852,166.1287697,479.4443587,-2.002317855,-0.96,77.95346334
523,293.3603693,264,22.51367537,37.39299333,0,0,5.984965852,166.0901328,479.4438962,-2.002319787,-0.96,77.95290714
524,293.3597749,264,22.51872935,37.39269085,0,0,5.984965852,166.0515133,479.4434337,-2.002321718,-0.96,77.95235094
525,293.3591822,264,22.52378332,37.39238837,0,0,5.984965852,166.0129111,479.4429713,-2.002323649,-0.96,77.95179474
526,293.3585912,264,22.52883729,37.39208589,0,0,5.984965852,165.9743262,479.4425089,-2.002325581,-0.96,77.95123854
527,293.3580018,264,22.53389125,37.39178342,0,0,5.984965852,165.9357587,479.4420464,-2.002327512,-0.96,77.95068234
528,293.3574142,264,22.53894521,37.39148094,0,0,5.984965852,165.8972085,479.441584,-2.002329443,-0.96,77.95012613
529,293.3568282,264,22.54399917,37.39117846,0,0,5.984965852,165.8586756,479.4411216,-2.002331374,-0.96,77.94956993
530,293.3562439,264,22.54905313,37.39087598,0,0,5.984965852,165.8201601,479.4406592,-2.002333305,-0.96,77.94901373
531,293.3556613,264,22.55410708,37.39057351,0,0,5.984965852,165.7816618,479.4401969,-2.002335237,-0.96,77.94845752
532,293.3550803,264,22.55916102,37.39027103,0,0,5.984965852,165.7431808,479.4397345,-2.002337168,-0.96,77.94790132
533,293.354501,264,22.56421496,37.38996855,0,0,5.984965852,165.704717,479.4392722,-2.002339099,-0.96,77.94734512
534,293.3539235,264,22.56931138,37.38966327,0,0.02430788,5.98496701,165.6659463,479.4331865,-2.048619823,-0.98217633,77.94678375
535,293.3533484,264,22.57457424,37.38933871,0.147777769,0.566169666,5.985009466,165.6258865,479.3668728,-2.590690349,-1.241891131,77.94618693
536,293.3528173,264,22.58594634,37.38854804,2.867999839,3.630658794,5.985496705,165.5389926,478.2752738,-11.57092796,-5.534088738,77.94473301
537,293.3530609,264,22.63671593,37.38507955,10.30999946,10.18944664,5.987394847,165.1523996,475.6581893,-33.08149197,-15.73548257,77.93835491
538,293.3547558,264,22.72229761,37.3791081,16.42999943,16.4767086,5.991123957,164.5040864,474.4377085,-43.06070668,-20.429623,77.9273739
539,293.3570837,264,22.81515835,37.37233231,21.20499992,21.62070725,5.996437917,163.8048342,474.1952324,-44.97630252,-21.32754823,77.91491334
540,293.3595498,264,22.90562029,37.36538991,25.29999924,26.03214317,6.003064682,163.1276056,473.8651142,-47.61219825,-22.56175976,77.9021459
541,293.362247,264,22.99572775,37.35818497,29.3599987,30.04695107,6.010873652,162.4570676,474.2460345,-44.38806345,-21.05086307,77.88889512
542,293.3641587,264,23.06671441,37.35189026,32.23999786,33.10549473,6.019664643,161.9298249,474.9897268,-38.18515967,-18.13755856,77.87731791
543,293.3651858,264,23.11371724,37.34685945,34.48545351,35.22821923,6.029188845,161.5787675,476.755989,-23.57196451,-11.23807525,77.86806498
544,293.3650325,264,23.11965398,37.34421081,35.02090905,35.92460402,6.039096879,161.5258206,478.1806052,-11.80201392,-5.643494161,77.86319336
545,293.3645101,265,23.09950282,37.34314236,34.85249996,35.64790044,6.049062943,161.6621044,479.5569797,-0.449364828,-0.21549604,77.86122814
546,293.3639177,265,23.06563256,37.34372768,33.88999939,34.24956213,6.058804985,161.9020315,480.2955439,10.04607527,4.825085183,77.86230474
547,293.3633708,265,23.03227832,37.34516874,31.67199898,32.07645955,6.068007127,162.1427469,480.1057493,7.222904128,3.467757798,77.86495528
548,293.3629913,265,22.99979884,37.3474697,29.97199898,28.77806841,6.076584052,162.3817232,481.81245,32.27023167,15.54819938,77.86918741
549,293.3629356,265,22.9695063,37.35169672,23.09272714,22.36534942,6.083656342,162.6142775,480.9400547,19.34681042,9.304656063,77.87696195
550,293.3624563,265,22.94942425,37.35363153,18.00999975,17.72035328,6.089163609,162.765005,479.958936,4.875533697,2.340055966,77.8805205
551,293.3618565,265,22.93609963,37.35407824,15.17714269,14.22632922,6.093634934,162.8615102,479.7590818,1.926559608,0.924284468,77.88134208
552,293.3612571,265,22.92884754,37.35394038,10.62399998,9.924576734,6.096968739,162.9124199,479.3847678,-2.002566757,-0.96,77.88108853
553,293.3606602,265,22.92528005,37.35363793,7.143999864,6.651650302,6.099236798,162.936452,479.3843053,-2.002568689,-0.96,77.88053226
554,293.360065,266,22.92446826,37.35333548,4.946249695,4.58533082,6.100772113,162.9409025,479.3838428,-2.002570622,-0.96,77.87997599
555,293.3594714,266,22.92531969,37.35303303,3.634999967,3.462439939,6.101864819,162.9335317,479.3833803,-2.002572554,-0.96,77.87941972
556,293.3588796,266,22.92691427,37.35273058,3.25,2.941047309,6.102759621,162.9208804,479.3829178,-2.002574486,-0.96,77.87886345
557,293.3582894,266,22.92918759,37.35242813,2.512222131,2.160454131,6.103473621,162.9034085,479.3824553,-2.002576418,-0.96,77.87830718
558,293.357701,266,22.93234914,37.35212568,1.586000014,1.334209018,6.103951045,162.8796311,479.3819928,-2.00257835,-0.96,77.87775091
559,293.3571149,266,22.93644636,37.35180617,1.00999999,1.009740475,6.104253686,162.8491423,479.336565,-2.372727658,-1.137335126,77.87716326
560,293.3565331,266,22.94141149,37.3514271,1.603999936,1.389863305,6.104584905,162.8122451,479.3111959,-2.576909468,-1.235141559,77.87646606
561,293.3559531,266,22.94608271,37.35104472,1.8563636,1.562939807,6.10500861,162.7774343,479.3391937,-2.3414984,-1.122371955,77.87576277
562,293.3553715,266,22.94964851,37.35073932,1.319999933,1.158969471,6.105390781,162.7508121,479.3798757,-2.002587194,-0.96,77.87520107
563,293.3547913,266,22.9536022,37.35043687,0.899999976,0.78213377,6.105656793,162.7214611,479.3794133,-2.002589125,-0.96,77.8746448
564,293.3542129,266,22.95787895,37.35013443,0.620000005,0.533554295,6.105836795,162.6898309,479.3789509,-2.002591057,-0.96,77.87408852
565,293.3536363,266,22.96247589,37.34982463,0.438181807,0.420552656,6.105963603,162.6559122,479.3622758,-2.136023901,-1.023929278,77.87351872
566,293.3530622,266,22.96736398,37.34949627,0.566666653,0.576420701,6.106093755,162.6198649,479.3475227,-2.253392195,-1.080157966,77.87291479
567,293.3524914,266,22.97251818,37.34912938,1.122727286,1.158375961,6.10632085,162.5817818,479.2870976,-2.746401276,-1.316314697,77.87223999
568,293.3519302,266,22.97901909,37.3486228,2.357999896,2.407191618,6.106797853,162.5335818,479.096431,-4.310221378,-2.065011679,77.87130826
569,293.3514322,266,22.99246597,37.34758104,4.343333243,5.003490907,6.107757233,162.4339951,478.0703081,-12.74737991,-6.09414384,77.86939219
570,293.3513332,266,23.02907349,37.34486696,10.33909052,9.620626448,6.109833675,162.164001,477.6799637,-15.92798517,-7.608479376,77.86440022
571,293.3515723,266,23.07024654,37.34164784,11.30999947,13.19619419,6.112883136,161.8606363,474.0855325,-45.48832797,-21.56535819,77.85847923
572,293.3576391,267,23.21762669,37.33150617,22.21333249,21.80701581,6.117760854,160.7895013,471.3351121,-68.02393913,-32.06207097,77.83982482
573,293.3625083,267,23.34232171,37.32225785,27.37199974,27.68584686,6.124700089,159.890941,473.3060263,-51.68254934,-24.46166206,77.82281268
574,293.3648618,267,23.42184092,37.31545981,30.58599929,31.26827012,6.132930544,159.3190729,475.1087474,-36.74994569,-17.46022066,77.81030725
575,293.3658235,270,23.46852681,37.31048258,32.46428462,33.48661959,6.141938441,158.9809317,475.7739089,-31.20888608,-14.84837373,77.801151
576,293.3670258,270,23.51806941,37.3051851,34.34999847,35.73041917,6.151525114,158.6235011,473.9938515,-45.80926898,-21.71331184,77.79140535
577,293.3697265,270,23.59537928,37.29798203,38.09908954,38.78252957,6.161897205,158.0732464,474.9007823,-38.25042033,-18.16515454,77.77815356
578,293.3705246,275,23.62953108,37.29327257,39.43749905,40.42931609,6.172921786,157.8248525,476.4220673,-25.65774956,-12.22391809,77.76948909
579,293.3706465,275,23.64153147,37.28984233,40.39454582,41.38938875,6.184297843,157.7302315,477.1582536,-19.54912145,-9.32802465,77.76317796
580,293.3704843,275,23.64111886,37.28713086,40.92545492,41.92323432,6.195875048,157.7215152,477.5029204,-16.67526725,-7.962488812,77.7581892
581,293.3701188,280,23.62726592,37.2852282,41.34000015,42.01569755,6.207560602,157.8059362,479.2665301,-2.120227234,-1.016153949,77.75468848
582,293.3695149,280,23.58652592,37.28591338,40.24699897,40.67494796,6.219074087,158.0814127,480.2359471,10.45664337,5.02165603,77.75594916
583,293.368987,279.7777778,23.5457526,37.28771417,38.32999802,38.52666363,6.230087158,158.3628046,480.4718862,13.88624371,6.67194971,77.75926243
584,293.3685272,278,23.50666995,37.29004061,35.96999741,35.82112085,6.240434077,158.6359986,480.7881967,18.48607287,8.887885638,77.76354277
585,293.368179,278,23.46971806,37.29305474,32.79999924,32.25617547,6.249915894,158.8986056,481.0905774,22.86574144,11.00049275,77.7690883
586,293.3679333,278,23.4361814,37.2965908,28.61999893,27.63484332,6.258265113,159.1410741,481.2472339,25.09079041,12.07487348,77.77559398
587,293.3675791,276,23.40915823,37.29944207,23.26999855,22.97161774,6.26522609,159.3369642,480.1485607,8.870352908,4.259087181,77.7808397
588,293.3669898,276,23.38910402,37.30045746,20.78818079,20.31902926,6.271230652,159.4779237,479.9270664,5.590479243,2.683022303,77.78270778
589,293.3663814,276,23.3728463,37.30084947,18.32599983,18.37823185,6.276554899,159.5905308,479.2266302,-2.643566109,-1.266867278,77.78342897
590,293.3658111,278,23.36686418,37.30004645,17.94333331,18.13297931,6.281598348,159.6279508,478.4309123,-9.188953034,-4.396279183,77.7819516
591,293.3654389,278,23.37825682,37.29813024,18.85399971,19.05122716,6.28673372,159.5419647,477.3544509,-18.03314334,-8.608201236,77.77842624
592,293.3654262,278,23.40655391,37.29505284,20.98199883,20.89963109,6.292281074,159.3359406,477.0909459,-20.16553042,-9.620791981,77.77276445
593,293.365368,280,23.43113269,37.29209185,22.47599869,22.52256805,6.2983176,159.1561634,477.2210114,-19.05700057,-9.094401087,77.76731674
594,293.3651439,280,23.4455595,37.28967279,23.82699947,23.61226843,6.304759784,159.0479118,478.4756657,-8.69061245,-4.158246577,77.76286604
595,293.3645693,280,23.43331281,37.28891651,23.07818101,23.26339043,6.311282173,159.1278058,478.9967144,-4.388614453,-2.102131904,77.76147457
596,293.3639832,280,23.41969065,37.288277,22.69999886,22.8080936,6.317683793,159.2176326,479.076979,-3.71934863,-1.781854305,77.76029796
597,293.3634102,280,23.4080361,37.28754553,22.18999926,22.44921983,6.32395413,159.29378,478.5956418,-7.675269561,-3.673350562,77.75895215
598,293.36289,280,23.40341831,37.28637493,22.52090888,22.48454823,6.33020378,159.3202088,478.8719626,-5.384329445,-2.578404409,77.75679836
599,293.3623014,280,23.38907176,37.28583843,21.92000008,21.94412566,6.336380454,159.41564,479.1436149,-3.139827046,-1.504428081,77.75581125
600,293.3617124,281,23.37494596,37.28532811,21.33571407,21.36914654,6.342392803,159.5097938,479.047598,-3.924319668,-1.879935911,77.75487232
601,293.3611258,281,23.36142345,37.28481581,20.88999939,20.79246101,6.348256957,159.5999314,479.2747627,-2.046679702,-0.980921928,77.75392973
602,293.360537,281,23.34745772,37.28438914,20.08199921,20.13144139,6.353927367,159.6935717,478.921174,-4.953811082,-2.372485019,77.75314469
603,293.3599903,283,23.34075548,37.2835172,19.86222225,20.00547199,6.359487554,159.7356916,478.4490153,-8.831925057,-4.225625847,77.7515404
604,293.3596249,283,23.34930894,37.28165897,20.46700001,20.75719779,6.365116324,159.6692179,477.2317729,-18.83468416,-8.988509715,77.74812136
605,293.3596769,283,23.37736906,37.27846503,22.73181846,22.56722123,6.37113875,159.4639026,477.2130283,-18.94922286,-9.042816026,77.74224463
606,293.3595713,283,23.39731268,37.2756836,23.75,23.95287046,6.377595866,159.3160894,476.9985288,-20.68117875,-9.864891839,77.73712682
607,293.3595461,283,23.41869177,37.27270995,25.52799988,25.38920689,6.38447148,159.1579509,477.8158464,-13.91210445,-6.647423962,77.73165523
608,293.3591128,282.8181818,23.41752629,37.271119,25.55818037,25.69573824,6.391583081,159.1590782,478.5230321,-8.067335977,-3.860406073,77.72872781
609,293.3585997,282,23.40934464,37.26997312,25.38599892,25.64122242,6.398711929,159.20981,478.4964437,-8.271900227,-3.958074841,77.72661932
610,293.3581129,282,23.40367233,37.26866691,25.53636239,25.71439669,6.405843985,159.2428162,478.4528961,-8.614143547,-4.121461927,77.7242158
611,293.3576273,282,23.39791764,37.26736217,25.59999847,25.78470476,6.412995787,159.2764055,478.4176462,-8.888053342,-4.252201559,77.72181497
612,293.3571617,280,23.39374151,37.26595039,25.73999977,25.93743881,6.420175491,159.2988038,478.2504536,-10.24729693,-4.900774405,77.71921714
613,293.3567145,280,23.3907141,37.26445086,26.09454467,26.15354044,6.427417199,159.3130107,478.5057657,-8.125737399,-3.888212196,77.71645785
614,293.3562017,280,23.38145051,37.26335043,25.89272724,26.05465321,6.434670156,159.3714232,478.6072896,-7.27575859,-3.482231099,77.71443291
